Days,Date,0_DeathRate,1_RecoveryRate,2_Cases,3_DailyCases,4_DailyCases- 3-daymovingaverage,5_DailyCases- 7-daymovingaverage,6_CurrentlyInfected,7_Deaths,8_DailyDeaths,9_DailyDeaths- 3-daymovingaverage,10_DailyDeaths- 7-daymovingaverage,11_NewRecoveries,12_NewCases,13_DeathRate,14_RecoveryRate
237,"Oct 09, 2020",1.760,98.240,6977008,73196,74277,72153,884053,107450,929,953,939,82298,73196,1.760,98.240
238,"Oct 10, 2020",1.750,98.250,7051543,74535,72851,72019,868309,108371,921,939,937,89358,74535,1.750,98.250
239,"Oct 11, 2020",1.750,98.250,7119300,67757,71830,71017,863689,109184,813,888,924,71564,67757,1.750,98.250
240,"Oct 12, 2020",1.730,98.270,7173565,54265,65519,70213,838879,109894,710,815,899,78365,54265,1.730,98.270
241,"Oct 13, 2020",1.730,98.270,7237082,63517,61846,68986,827760,110617,723,748,861,73913,63517,1.730,98.270
242,"Oct 14, 2020",1.710,98.290,7305070,67988,61923,67441,813303,111311,694,709,823,81751,67988,1.710,98.290
243,"Oct 15, 2020",1.710,98.290,7365509,60439,63982,65956,804705,112146,835,751,803,68202,60439,1.710,98.290
244,"Oct 16, 2020",1.700,98.300,7430635,65126,64517,64804,795969,113032,886,805,798,72976,65126,1.700,98.300
245,"Oct 17, 2020",1.700,98.300,7492727,62092,62553,63027,784264,114064,1032,918,813,72765,62092,1.700,98.300
246,"Oct 18, 2020",1.690,98.310,7548238,55511,60909,61276,773701,114642,578,832,780,65496,55511,1.690,98.310
247,"Oct 19, 2020",1.680,98.320,7594736,46498,54701,60168,748883,115236,594,734,763,70722,46498,1.680,98.320
248,"Oct 20, 2020",1.680,98.320,7649158,54422,52143,58868,740658,115950,714,629,762,61933,54422,1.680,98.320
249,"Oct 21, 2020",1.670,98.330,7705158,56000,52307,57155,716610,116653,703,670,763,79345,56000,1.670,98.330
250,"Oct 22, 2020",1.660,98.340,7759640,54482,54968,56305,695979,117336,683,700,741,74430,54482,1.660,98.340
251,"Oct 23, 2020",1.650,98.350,7813668,54028,54837,54719,682107,117992,656,681,709,67244,54028,1.650,98.350
252,"Oct 24, 2020",1.650,98.350,7863892,50224,52911,53023,669602,118567,575,638,643,62154,50224,1.650,98.350
253,"Oct 25, 2020",1.640,98.360,7909050,45158,49803,51545,656026,119030,463,565,627,58271,45158,1.640,98.360
254,"Oct 26, 2020",1.630,98.370,7945888,36838,44074,50164,627638,119535,505,514,614,64721,36838,1.630,98.370
255,"Oct 27, 2020",1.630,98.370,7988853,42965,41653,48528,611605,120054,519,496,586,58479,42965,1.630,98.370
256,"Oct 28, 2020",1.620,98.380,8038765,49912,43239,47658,603251,120563,509,511,559,57757,49912,1.620,98.380
257,"Oct 29, 2020",1.620,98.380,8088046,49281,47386,46915,595017,121131,568,532,542,56947,49281,1.620,98.380
258,"Oct 30, 2020",1.610,98.390,8136166,48120,49104,46072,583574,121681,550,542,527,59013,48120,1.610,98.390
259,"Oct 31, 2020",1.600,98.400,8182881,46715,48039,45569,571529,122149,468,529,512,58292,46715,1.600,98.400
260,"Nov 01, 2020",1.600,98.400,8229322,46441,47092,45754,563775,122642,493,503,516,53702,46441,1.600,98.400
261,"Nov 02, 2020",1.590,98.410,8266914,37592,43582,45860,542346,123139,497,486,515,58524,37592,1.590,98.410
262,"Nov 03, 2020",1.590,98.410,8312947,46033,43356,46300,534540,123650,511,501,513,53328,46033,1.590,98.410
263,"Nov 04, 2020",1.590,98.410,8363412,50465,44696,46378,528428,124354,704,570,542,55873,50465,1.590,98.410
264,"Nov 05, 2020",1.580,98.420,8411034,47622,48040,46141,521242,125029,675,630,557,54133,47622,1.580,98.420
265,"Nov 06, 2020",1.580,98.420,8460885,49851,49313,46388,516722,125605,576,652,560,53795,49851,1.580,98.420
266,"Nov 07, 2020",1.580,98.420,8507203,46318,47930,46332,513750,126162,557,603,574,48733,46318,1.580,98.420
267,"Nov 08, 2020",1.570,98.430,8553864,46661,47610,46363,511551,126653,491,541,573,48369,46661,1.570,98.430
268,"Nov 09, 2020",1.570,98.430,8591075,37211,43397,46309,506765,127104,451,500,566,41546,37211,1.570,98.430
269,"Nov 10, 2020",1.570,98.430,8635754,44679,42850,46115,496295,127615,511,484,567,54638,44679,1.570,98.430
270,"Nov 11, 2020",1.560,98.440,8684039,48285,43392,45804,491326,128165,550,504,544,52704,48285,1.560,98.440
271,"Nov 12, 2020",1.560,98.440,8727900,43861,45608,45267,485869,128686,521,527,522,48797,43861,1.560,98.440
272,"Nov 13, 2020",1.560,98.440,8773243,45343,45830,44622,482551,129225,539,537,518,48122,45343,1.560,98.440
273,"Nov 14, 2020",1.560,98.440,8814902,41659,43621,43957,481491,129674,449,503,501,42270,41659,1.560,98.440
274,"Nov 15, 2020",1.550,98.450,8845617,30715,39239,41679,467558,130109,435,474,494,44213,30715,1.550,98.450
275,"Nov 16, 2020",1.550,98.450,8874172,28555,33643,40443,455444,130559,450,445,494,40219,28555,1.550,98.450
276,"Nov 17, 2020",1.550,98.450,8912704,38532,32601,39564,448660,131031,472,452,488,44844,38532,1.550,98.450
277,"Nov 18, 2020",1.550,98.450,8958143,45439,37508,39158,444755,131618,587,503,493,48757,45439,1.550,98.450
278,"Nov 19, 2020",1.540,98.460,9004325,46182,43385,39489,445107,132202,584,548,502,45246,46182,1.540,98.460
279,"Nov 20, 2020",1.540,98.460,9050613,46288,45969,39624,441952,132764,562,578,506,48881,46288,1.540,98.460
280,"Nov 21, 2020",1.540,98.460,9095908,45295,45922,40144,442606,133263,499,548,512,44142,45295,1.540,98.460
281,"Nov 22, 2020",1.540,98.460,9140312,44404,45329,42099,445095,133773,510,524,524,41405,44404,1.540,98.460
282,"Nov 23, 2020",1.540,98.460,9177722,37410,42370,43364,439893,134254,481,496,528,42131,37410,1.540,98.460
283,"Nov 24, 2020",1.540,98.460,9221998,44276,42030,44185,445851,134743,489,494,530,37829,44276,1.540,98.460
284,"Nov 25, 2020",1.530,98.470,9266697,44699,42128,44079,453450,135261,518,496,520,36582,44699,1.530,98.470
285,"Nov 26, 2020",1.530,98.470,9309871,43174,44050,43650,456410,135752,491,499,508,39723,43174,1.530,98.470
286,"Nov 27, 2020",1.530,98.470,9351224,41353,43075,42944,456100,136238,486,498,496,41177,41353,1.530,98.470
287,"Nov 28, 2020",1.530,98.470,9393039,41815,42114,42448,455145,136733,495,491,496,42275,41815,1.530,98.470
288,"Nov 29, 2020",1.530,98.470,9432075,39036,40735,41680,448585,137177,444,475,486,45152,39036,1.530,98.470
289,"Nov 30, 2020",1.530,98.470,9463254,31179,37343,40790,437000,137659,482,474,486,42282,31179,1.530,98.470
290,"Dec 01, 2020",1.520,98.480,9499710,36456,35557,39673,429753,138159,500,475,488,43203,36456,1.520,98.480
291,"Dec 02, 2020",1.520,98.480,9533471,33761,33799,38111,424710,138657,498,493,485,38306,33761,1.520,98.480
292,"Dec 03, 2020",1.520,98.480,9571780,38309,36175,37416,416869,139227,570,523,497,45580,38309,1.520,98.480
293,"Dec 04, 2020",1.520,98.480,9608418,36638,36236,36742,410679,139736,509,526,500,42319,36638,1.520,98.480
294,"Dec 05, 2020",1.520,98.480,9644529,36111,37019,35927,404367,140216,480,519,497,41943,36111,1.520,98.480
295,"Dec 06, 2020",1.520,98.480,9676801,32272,35007,34961,398040,140590,374,455,488,38225,32272,1.520,98.480
296,"Dec 07, 2020",1.510,98.490,9703908,27107,31830,34379,385269,140994,404,419,476,39474,27107,1.510,98.490
297,"Dec 08, 2020",1.510,98.490,9735975,32067,30482,33752,379771,141398,404,394,463,37161,32067,1.510,98.490
298,"Dec 09, 2020",1.510,98.490,9762326,26351,28509,32693,376086,141735,337,382,440,29699,26351,1.510,98.490
299,"Dec 10, 2020",1.510,98.490,9796992,34666,31028,32174,364582,142222,487,409,427,45683,34666,1.510,98.490
300,"Dec 11, 2020",1.510,98.490,9827026,30034,30350,31229,360572,142662,440,421,418,33604,30034,1.510,98.490
301,"Dec 12, 2020",1.510,98.490,9857380,30354,31685,30408,357446,143055,393,440,406,33087,30354,1.510,98.490
302,"Dec 13, 2020",1.500,98.500,9884716,27336,29241,29702,353715,143393,338,391,400,30729,27336,1.500,98.500
303,"Dec 14, 2020",1.500,98.500,9906507,21791,26494,28942,340929,143746,353,361,394,34224,21791,1.500,98.500
304,"Dec 15, 2020",1.500,98.500,9932908,26401,25176,28134,332985,144130,384,358,390,33961,26401,1.500,98.500
305,"Dec 16, 2020",1.500,98.500,9951072,18164,22118,26963,317442,144487,357,365,393,33350,18164,1.500,98.500
306,"Dec 17, 2020",1.500,98.500,9977834,26762,23776,25835,312961,144829,342,361,372,30901,26762,1.500,98.500
307,"Dec 18, 2020",1.500,98.500,10004825,26991,23972,25400,309731,145171,342,347,359,29879,26991,1.500,98.500
308,"Dec 19, 2020",1.500,98.500,10031659,26834,26863,24897,306465,145513,342,342,351,29758,26834,1.500,98.500
309,"Dec 20, 2020",1.500,98.500,10056248,24589,26138,24504,305015,145843,330,338,350,25709,24589,1.500,98.500
310,"Dec 21, 2020",1.490,98.510,10075422,19174,23532,24131,293663,146145,302,325,343,30224,19174,1.490,98.510
311,"Dec 22, 2020",1.490,98.510,10099308,23886,22550,23772,290135,146476,331,321,335,27083,23886,1.490,98.510
312,"Dec 23, 2020",1.490,98.510,10123544,24236,22432,24638,284705,146778,302,311,327,29364,24236,1.490,98.510
313,"Dec 24, 2020",1.490,98.510,10147468,23924,24015,24234,283142,147128,350,328,329,25137,23924,1.490,98.510
314,"Dec 25, 2020",1.490,98.510,10169818,22350,23503,23570,283057,147379,251,301,315,22184,22350,1.490,98.510
315,"Dec 26, 2020",1.490,98.510,10188392,18574,21616,22391,279885,147659,280,294,307,21466,18574,1.490,98.510
316,"Dec 27, 2020",1.490,98.510,10208725,20333,20419,21782,278840,147940,281,270,299,21097,20333,1.490,98.510
317,"Dec 28, 2020",1.490,98.510,10224797,16072,18327,21339,269840,148190,250,271,292,24822,16072,1.490,98.510
318,"Dec 29, 2020",1.490,98.510,10245326,20529,18978,20860,263512,148475,285,272,286,26572,20529,1.490,98.510
319,"Dec 30, 2020",1.490,98.510,10267283,21957,19519,20534,258747,148774,299,278,285,26423,21957,1.490,98.510
320,"Dec 31, 2020",1.490,98.510,10286329,19046,20511,19838,255525,149018,244,276,270,22024,19046,1.490,98.510
321,"Jan 01, 2021",1.480,98.520,10303409,17080,19361,19084,252275,149205,187,243,261,20143,17080,1.480,98.520
322,"Jan 02, 2021",1.480,98.520,10324631,21222,19116,19463,248633,149471,266,232,259,24598,21222,1.480,98.520
323,"Jan 03, 2021",1.480,98.520,10341291,16660,18320,18938,245474,149686,215,223,249,19604,16660,1.480,98.520
324,"Jan 04, 2021",1.480,98.520,10357569,16278,18054,18967,232343,149886,200,227,242,29209,16278,1.480,98.520
325,"Jan 05, 2021",1.480,98.520,10375478,17909,16949,18593,228826,150151,265,227,240,21161,17909,1.480,98.520
326,"Jan 06, 2021",1.480,98.520,10395938,20460,18215,18380,229403,150372,221,228,228,19662,20460,1.480,98.520
327,"Jan 07, 2021",1.480,98.520,10414044,18106,18825,18245,226716,150606,234,240,227,20559,18106,1.480,98.520
328,"Jan 08, 2021",1.480,98.520,10432526,18482,19016,18445,225756,150835,229,228,233,19213,18482,1.480,98.520
329,"Jan 09, 2021",1.480,98.520,10451346,18820,18470,18102,224903,151048,213,226,225,19460,18820,1.480,98.520
330,"Jan 10, 2021",1.480,98.520,10467431,16085,17795,18020,224103,151198,150,197,216,16735,16085,1.480,98.520
331,"Jan 11, 2021",1.470,98.530,10479913,12482,15796,17478,217839,151364,166,176,211,18580,12482,1.470,98.530
332,"Jan 12, 2021",1.470,98.530,10495816,15903,14823,17191,215795,151564,200,172,202,17747,15903,1.470,98.530
333,"Jan 13, 2021",1.470,98.530,10512831,17015,15134,16699,214812,151765,201,189,199,17797,17015,1.470,98.530
334,"Jan 14, 2021",1.470,98.530,10528508,15677,16198,16352,214472,151954,189,197,193,15828,15677,1.470,98.530
335,"Jan 15, 2021",1.470,98.530,10543659,15151,15948,15876,212646,152130,176,189,185,16801,15151,1.470,98.530
336,"Jan 16, 2021",1.470,98.530,10558710,15051,15293,15338,210215,152311,181,182,180,17301,15051,1.470,98.530
337,"Jan 17, 2021",1.470,98.530,10572672,13962,14721,15034,209519,152456,145,167,180,14513,13962,1.470,98.530
338,"Jan 18, 2021",1.470,98.530,10582647,9975,12996,14676,202202,152593,137,154,175,17155,9975,1.470,98.530
339,"Jan 19, 2021",1.470,98.530,10596442,13795,12577,14376,198596,152754,161,148,170,17240,13795,1.470,98.530
340,"Jan 20, 2021",1.470,98.530,10611719,15277,13016,14126,193650,152906,152,150,163,20071,15277,1.470,98.530
341,"Jan 21, 2021",1.470,98.530,10626200,14481,14518,13956,190244,153067,161,158,159,17726,14481,1.470,98.530
342,"Jan 22, 2021",1.470,98.530,10640544,14344,14700,13841,187260,153221,154,156,156,17174,14344,1.470,98.530
343,"Jan 23, 2021",1.460,98.540,10655435,14891,14572,13818,185963,153376,155,156,152,16033,14891,1.460,98.540
344,"Jan 24, 2021",1.460,98.540,10668674,13239,14158,13715,185922,153508,132,147,151,13148,13239,1.460,98.540
345,"Jan 25, 2021",1.460,98.540,10677710,9036,12389,13580,178808,153624,116,135,147,16034,9036,1.460,98.540
346,"Jan 26, 2021",1.460,98.540,10690279,12569,11615,13405,178200,153751,127,125,142,13050,12569,1.460,98.540
347,"Jan 27, 2021",1.460,98.540,10702031,11752,11119,12902,175328,153885,134,125,140,14490,11752,1.460,98.540
348,"Jan 28, 2021",1.460,98.540,10720971,18940,14420,13539,173762,154047,162,141,140,20344,18940,1.460,98.540
349,"Jan 29, 2021",1.460,98.540,10734026,13055,14582,13354,171808,154184,137,145,138,14872,13055,1.460,98.540
350,"Jan 30, 2021",1.460,98.540,10747091,13065,15020,13094,170670,154312,128,142,134,14075,13065,1.460,98.540
351,"Jan 31, 2021",1.460,98.540,10758619,11528,12550,12849,170203,154428,116,127,131,11879,11528,1.460,98.540
352,"Feb 01, 2021",1.460,98.540,10767206,8587,11060,12785,165234,154522,94,113,128,13462,8587,1.460,98.540
353,"Feb 02, 2021",1.460,98.540,10778206,11000,10371,12561,161865,154635,113,107,127,14256,11000,1.460,98.540
354,"Feb 03, 2021",1.460,98.540,10791123,12917,10835,12728,156873,154742,107,105,122,17802,12917,1.460,98.540
355,"Feb 04, 2021",1.450,98.550,10803533,12410,12109,11794,153270,154862,120,113,116,15893,12410,1.450,98.550
356,"Feb 05, 2021",1.450,98.550,10815222,11689,12339,11600,150476,154956,94,107,111,14389,11689,1.450,98.550
357,"Feb 06, 2021",1.450,98.550,10827170,11948,12015,11440,150733,155028,72,96,102,11619,11948,1.450,98.550
358,"Feb 07, 2021",1.450,98.550,10838843,11673,11770,11460,150653,155114,86,84,98,11667,11673,1.450,98.550
359,"Feb 08, 2021",1.450,98.550,10847790,8947,10856,11512,145690,155195,81,79,96,13829,8947,1.450,98.550
360,"Feb 09, 2021",1.450,98.550,10858300,10510,10377,11442,143416,155280,85,84,92,12699,10510,1.450,98.550
361,"Feb 10, 2021",1.450,98.550,10871060,12760,10739,11420,144032,155399,119,95,94,12025,12760,1.450,98.550
362,"Feb 11, 2021",1.450,98.550,10880413,9353,10874,10983,137578,155484,85,97,89,15722,9353,1.450,98.550
363,"Feb 12, 2021",1.450,98.550,10892550,12137,11417,11047,138253,155588,104,102,90,11358,12137,1.450,98.550
364,"Feb 13, 2021",1.450,98.550,10904738,12188,11226,11081,139277,155673,85,92,92,11079,12188,1.450,98.550
365,"Feb 14, 2021",1.450,98.550,10916172,11434,11920,11047,141325,155764,91,93,93,9295,11434,1.450,98.550
366,"Feb 15, 2021",1.440,98.560,10925311,9139,10920,11074,138579,155840,76,84,92,11809,9139,1.440,98.560
367,"Feb 16, 2021",1.440,98.560,10937106,11795,10789,11258,138254,155949,109,92,96,12011,11795,1.440,98.560
368,"Feb 17, 2021",1.440,98.560,10949546,12440,11125,11212,138802,156038,89,91,91,11803,12440,1.440,98.560
369,"Feb 18, 2021",1.440,98.560,10962189,12643,12293,11683,140998,156123,85,95,92,10362,12643,1.440,98.560
370,"Feb 19, 2021",1.440,98.560,10976776,14587,13223,12032,144654,156240,117,97,93,10814,14587,1.440,98.560
371,"Feb 20, 2021",1.440,98.560,10991091,14315,13848,12336,147214,156339,99,100,95,11656,14315,1.440,98.560
372,"Feb 21, 2021",1.440,98.560,11005071,13980,14294,12700,151639,156418,79,98,93,9476,13980,1.440,98.560
373,"Feb 22, 2021",1.440,98.560,11015863,10792,13029,12936,148882,156498,80,86,94,13469,10792,1.440,98.560
374,"Feb 23, 2021",1.440,98.560,11029326,13463,12745,13174,148584,156598,100,87,93,13661,13463,1.440,98.560
375,"Feb 24, 2021",1.440,98.560,11046470,17144,13800,13847,153178,156742,144,108,101,12406,17144,1.440,98.560
376,"Feb 25, 2021",1.440,98.560,11063038,16568,15725,14407,157418,156861,119,121,105,12209,16568,1.440,98.560
377,"Feb 26, 2021",1.440,98.560,11079094,16056,16589,14616,160985,156970,109,124,104,12380,16056,1.440,98.560
378,"Feb 27, 2021",1.440,98.560,11096440,17346,16657,15050,166078,157087,117,115,107,12136,17346,1.440,98.560
379,"Feb 28, 2021",1.440,98.560,11112056,15616,16339,15284,170293,157195,108,111,111,11293,15616,1.440,98.560
380,"Mar 01, 2021",1.440,98.560,11123619,11563,14842,15394,169786,157275,80,102,111,11990,11563,1.440,98.560
381,"Mar 02, 2021",1.440,98.560,11139323,15704,14294,15713,171776,157385,110,99,113,13604,15704,1.440,98.560
382,"Mar 03, 2021",1.430,98.570,11156748,17425,14898,15754,175044,157471,86,92,104,14071,17425,1.430,98.570
383,"Mar 04, 2021",1.430,98.570,11173572,16824,16651,15791,177967,157584,113,103,103,13788,16824,1.430,98.570
384,"Mar 05, 2021",1.430,98.570,11191864,18292,17513,16110,181997,157693,109,103,103,14153,18292,1.430,98.570
385,"Mar 06, 2021",1.430,98.570,11210580,18716,17944,16306,186253,157791,98,106,101,14362,18716,1.430,98.570
386,"Mar 07, 2021",1.430,98.570,11229271,18691,18567,16745,190501,157890,99,102,99,14344,18691,1.430,98.570
387,"Mar 08, 2021",1.430,98.570,11244624,15353,17586,17286,189172,157966,76,91,99,16606,15353,1.430,98.570
